,avg_away_attend,avg_home_attend,avg_overall_attend,home_games,pctcap_away_attend,pctcap_home_attend,pctcap_overall_attend,rank,team_name,total_away_attend,total_home_attend,total_overall_attend,year,est_cap_home
436,17558,21197,19355,40,0.9359999999999999,0.976,0.9570000000000001,2,Bulls,41,847903,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.892589e+04
676    1.960723e+04
677    1.956809e+04
678    1.901768e+04
679    1.964652e+04
680    1.984537e+04
681    1.956809e+04
682    1.960723e+04
683    1.972558e+04
684    1.958764e+04
685    1.972558e+04
686    1.968597e+04
687    1.976535e+04
688    1.960723e+04
689    2.081446e+04
690    1.949028e+04
691    2.157010e+04
692    2.298620e+04
693    2.090322e+04
694    2.339764e+04
695    2.083658e+04
696    2.133539e+04
697    2.149915e+04
698    2.083658e+04
699    2.708180e+04
700    2.301317e+04
701    2.317639e+04
702    2.301317e+04
703    2.563036e+04
704    2.543090e+04
Name: pctcap_home_attend, dtype: float64"
437,17167,20524,18866,41,0.898,1.0270000000000001,0.965,3,Trail Blazers,40,841499,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.832500e+04
676    1.898470e+04
677    1.894681e+04
678    1.841387e+04
679    1.902275e+04
680    1.921528e+04
681    1.894681e+04
682    1.898470e+04
683    1.909930e+04
684    1.896573e+04
685    1.909930e+04
686    1.906094e+04
687    1.913780e+04
688    1.898470e+04
689    2.015361e+04
690    1.887147e+04
691    2.088526e+04
692    2.225639e+04
693    2.023955e+04
694    2.265477e+04
695    2.017503e+04
696    2.065800e+04
697    2.081656e+04
698    2.017503e+04
699    2.622196e+04
700    2.228251e+04
701    2.244054e+04
702    2.228251e+04
703    2.481660e+04
704    2.462348e+04
Name: pctcap_home_attend, dtype: float64"
438,17102,20042,18572,41,0.8959999999999999,1.044,0.97,4,Mavericks,41,821723,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.789464e+04
676    1.853885e+04
677    1.850185e+04
678    1.798143e+04
679    1.857600e+04
680    1.876402e+04
681    1.850185e+04
682    1.853885e+04
683    1.865075e+04
684    1.852033e+04
685    1.865075e+04
686    1.861330e+04
687    1.868836e+04
688    1.853885e+04
689    1.968031e+04
690    1.842828e+04
691    2.039477e+04
692    2.173370e+04
693    1.976423e+04
694    2.212273e+04
695    1.970122e+04
696    2.017285e+04
697    2.032769e+04
698    1.970122e+04
699    2.560615e+04
700    2.175921e+04
701    2.191353e+04
702    2.175921e+04
703    2.423379e+04
704    2.404520e+04
Name: pctcap_home_attend, dtype: float64"
439,18899,20010,19455,41,0.9790000000000001,0.973,0.976,5,Cavaliers,41,820439,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.786607e+04
676    1.850925e+04
677    1.847231e+04
678    1.795272e+04
679    1.854634e+04
680    1.873406e+04
681    1.847231e+04
682    1.850925e+04
683    1.862098e+04
684    1.849076e+04
685    1.862098e+04
686    1.858358e+04
687    1.865852e+04
688    1.850925e+04
689    1.964889e+04
690    1.839886e+04
691    2.036221e+04
692    2.169900e+04
693    1.973268e+04
694    2.208741e+04
695    1.966977e+04
696    2.014064e+04
697    2.029523e+04
698    1.966977e+04
699    2.556526e+04
700    2.172447e+04
701    2.187855e+04
702    2.172447e+04
703    2.419510e+04
704    2.400681e+04
Name: pctcap_home_attend, dtype: float64"
440,17038,19903,18470,41,0.892,1.0,0.9470000000000001,6,Jazz,41,816042,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.777054e+04
676    1.841028e+04
677    1.837353e+04
678    1.785672e+04
679    1.844717e+04
680    1.863388e+04
681    1.837353e+04
682    1.841028e+04
683    1.852140e+04
684    1.839188e+04
685    1.852140e+04
686    1.848421e+04
687    1.855874e+04
688    1.841028e+04
689    1.954382e+04
690    1.830047e+04
691    2.025333e+04
692    2.158297e+04
693    1.962716e+04
694    2.196930e+04
695    1.956459e+04
696    2.003294e+04
697    2.018671e+04
698    1.956459e+04
699    2.542856e+04
700    2.160830e+04
701    2.176155e+04
702    2.160830e+04
703    2.406572e+04
704    2.387844e+04
Name: pctcap_home_attend, dtype: float64"
441,17729,19287,18518,41,0.917,0.976,0.9470000000000001,7,NY Knicks,40,790801,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.722054e+04
676    1.784048e+04
677    1.780487e+04
678    1.730405e+04
679    1.787623e+04
680    1.805716e+04
681    1.780487e+04
682    1.784048e+04
683    1.794816e+04
684    1.782265e+04
685    1.794816e+04
686    1.791212e+04
687    1.798435e+04
688    1.784048e+04
689    1.893893e+04
690    1.773407e+04
691    1.962649e+04
692    2.091498e+04
693    1.901970e+04
694    2.128935e+04
695    1.895906e+04
696    1.941292e+04
697    1.956192e+04
698    1.895906e+04
699    2.464154e+04
700    2.093952e+04
701    2.108803e+04
702    2.093952e+04
703    2.332088e+04
704    2.313940e+04
Name: pctcap_home_attend, dtype: float64"
442,19268,18997,19130,41,1.008,0.997,1.002,8,Lakers,40,778877,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.696161e+04
676    1.757223e+04
677    1.753715e+04
678    1.704387e+04
679    1.760744e+04
680    1.778565e+04
681    1.753715e+04
682    1.757223e+04
683    1.767829e+04
684    1.755467e+04
685    1.767829e+04
686    1.764280e+04
687    1.771394e+04
688    1.757223e+04
689    1.865417e+04
690    1.746742e+04
691    1.933138e+04
692    2.060050e+04
693    1.873372e+04
694    2.096924e+04
695    1.867399e+04
696    1.912103e+04
697    1.926779e+04
698    1.867399e+04
699    2.427103e+04
700    2.062468e+04
701    2.077095e+04
702    2.062468e+04
703    2.297023e+04
704    2.279147e+04
Name: pctcap_home_attend, dtype: float64"
443,16942,18942,17942,41,0.888,0.9670000000000001,0.9279999999999999,9,Warriors,41,776660,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.691250e+04
676    1.752135e+04
677    1.748638e+04
678    1.699452e+04
679    1.755646e+04
680    1.773416e+04
681    1.748638e+04
682    1.752135e+04
683    1.762711e+04
684    1.750385e+04
685    1.762711e+04
686    1.759172e+04
687    1.766265e+04
688    1.752135e+04
689    1.860016e+04
690    1.741685e+04
691    1.927541e+04
692    2.054086e+04
693    1.867948e+04
694    2.090853e+04
695    1.861993e+04
696    1.906567e+04
697    1.921201e+04
698    1.861993e+04
699    2.420076e+04
700    2.056496e+04
701    2.071082e+04
702    2.056496e+04
703    2.290373e+04
704    2.272549e+04
Name: pctcap_home_attend, dtype: float64"
444,16785,18773,17779,41,0.871,0.948,0.91,10,Raptors,41,769707,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.676161e+04
676    1.736503e+04
677    1.733036e+04
678    1.684290e+04
679    1.739982e+04
680    1.757594e+04
681    1.733036e+04
682    1.736503e+04
683    1.746984e+04
684    1.734768e+04
685    1.746984e+04
686    1.743476e+04
687    1.750507e+04
688    1.736503e+04
689    1.843421e+04
690    1.726146e+04
691    1.910344e+04
692    2.035759e+04
693    1.851282e+04
694    2.072199e+04
695    1.845380e+04
696    1.889557e+04
697    1.904060e+04
698    1.845380e+04
699    2.398484e+04
700    2.038148e+04
701    2.052603e+04
702    2.038148e+04
703    2.269938e+04
704    2.252273e+04
Name: pctcap_home_attend, dtype: float64"
445,16679,18693,17674,40,0.872,0.977,0.924,11,Thunder,41,747732,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.669018e+04
676    1.729103e+04
677    1.725651e+04
678    1.677112e+04
679    1.732568e+04
680    1.750104e+04
681    1.725651e+04
682    1.729103e+04
683    1.739540e+04
684    1.727375e+04
685    1.739540e+04
686    1.736047e+04
687    1.743047e+04
688    1.729103e+04
689    1.835565e+04
690    1.718790e+04
691    1.902203e+04
692    2.027084e+04
693    1.843393e+04
694    2.063368e+04
695    1.837516e+04
696    1.881504e+04
697    1.895946e+04
698    1.837516e+04
699    2.388263e+04
700    2.029463e+04
701    2.043856e+04
702    2.029463e+04
703    2.260265e+04
704    2.242675e+04
Name: pctcap_home_attend, dtype: float64"
446,18975,18624,18799,41,0.982,1.0,0.991,12,Celtics,41,763584,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.662857e+04
676    1.722720e+04
677    1.719281e+04
678    1.670921e+04
679    1.726172e+04
680    1.743644e+04
681    1.719281e+04
682    1.722720e+04
683    1.733119e+04
684    1.720999e+04
685    1.733119e+04
686    1.729639e+04
687    1.736613e+04
688    1.722720e+04
689    1.828790e+04
690    1.712445e+04
691    1.895182e+04
692    2.019601e+04
693    1.836588e+04
694    2.055752e+04
695    1.830733e+04
696    1.874559e+04
697    1.888947e+04
698    1.830733e+04
699    2.379448e+04
700    2.021972e+04
701    2.036312e+04
702    2.021972e+04
703    2.251922e+04
704    2.234397e+04
Name: pctcap_home_attend, dtype: float64"
447,18122,18422,18272,41,0.946,1.0,0.973,13,Suns,41,755302,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.644821e+04
676    1.704035e+04
677    1.700634e+04
678    1.652798e+04
679    1.707450e+04
680    1.724732e+04
681    1.700634e+04
682    1.704035e+04
683    1.714321e+04
684    1.702333e+04
685    1.714321e+04
686    1.710879e+04
687    1.717777e+04
688    1.704035e+04
689    1.808954e+04
690    1.693872e+04
691    1.874626e+04
692    1.997696e+04
693    1.816668e+04
694    2.033455e+04
695    1.810877e+04
696    1.854227e+04
697    1.868459e+04
698    1.810877e+04
699    2.353640e+04
700    2.000041e+04
701    2.014226e+04
702    2.000041e+04
703    2.227497e+04
704    2.210162e+04
Name: pctcap_home_attend, dtype: float64"
448,17626,18269,17951,41,0.9229999999999999,0.972,0.948,14,Spurs,40,749048,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.631161e+04
676    1.689883e+04
677    1.686509e+04
678    1.639071e+04
679    1.693269e+04
680    1.710407e+04
681    1.686509e+04
682    1.689883e+04
683    1.700083e+04
684    1.688194e+04
685    1.700083e+04
686    1.696669e+04
687    1.703511e+04
688    1.689883e+04
689    1.793930e+04
690    1.679804e+04
691    1.859057e+04
692    1.981105e+04
693    1.801580e+04
694    2.016566e+04
695    1.795837e+04
696    1.838828e+04
697    1.852941e+04
698    1.795837e+04
699    2.334092e+04
700    1.983430e+04
701    1.997497e+04
702    1.983430e+04
703    2.208997e+04
704    2.191806e+04
Name: pctcap_home_attend, dtype: float64"
449,18150,18229,18189,40,0.937,0.93,0.934,15,Heat,41,729178,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.627589e+04
676    1.686183e+04
677    1.682817e+04
678    1.635483e+04
679    1.689562e+04
680    1.706662e+04
681    1.682817e+04
682    1.686183e+04
683    1.696361e+04
684    1.684498e+04
685    1.696361e+04
686    1.692954e+04
687    1.699781e+04
688    1.686183e+04
689    1.790003e+04
690    1.676126e+04
691    1.854986e+04
692    1.976767e+04
693    1.797636e+04
694    2.012151e+04
695    1.791905e+04
696    1.834801e+04
697    1.848884e+04
698    1.791905e+04
699    2.328981e+04
700    1.979087e+04
701    1.993124e+04
702    1.979087e+04
703    2.204160e+04
704    2.187007e+04
Name: pctcap_home_attend, dtype: float64"
450,17589,17482,17536,40,0.917,0.9690000000000001,0.9420000000000001,16,Rockets,41,699280,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.560893e+04
676    1.617085e+04
677    1.613857e+04
678    1.568463e+04
679    1.620326e+04
680    1.636726e+04
681    1.613857e+04
682    1.617085e+04
683    1.626846e+04
684    1.615470e+04
685    1.626846e+04
686    1.623579e+04
687    1.630126e+04
688    1.617085e+04
689    1.716651e+04
690    1.607440e+04
691    1.778971e+04
692    1.895762e+04
693    1.723971e+04
694    1.929696e+04
695    1.718475e+04
696    1.759614e+04
697    1.773120e+04
698    1.718475e+04
699    2.233543e+04
700    1.897987e+04
701    1.911448e+04
702    1.897987e+04
703    2.113837e+04
704    2.097387e+04
Name: pctcap_home_attend, dtype: float64"
451,17227,17223,17225,41,0.902,0.899,0.9009999999999999,17,Nuggets,41,706165,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.537768e+04
676    1.593128e+04
677    1.589948e+04
678    1.545226e+04
679    1.596320e+04
680    1.612477e+04
681    1.589948e+04
682    1.593128e+04
683    1.602744e+04
684    1.591536e+04
685    1.602744e+04
686    1.599526e+04
687    1.605975e+04
688    1.593128e+04
689    1.691218e+04
690    1.583626e+04
691    1.752616e+04
692    1.867676e+04
693    1.698430e+04
694    1.901107e+04
695    1.693015e+04
696    1.733545e+04
697    1.746850e+04
698    1.693015e+04
699    2.200452e+04
700    1.869868e+04
701    1.883129e+04
702    1.869868e+04
703    2.082520e+04
704    2.066313e+04
Name: pctcap_home_attend, dtype: float64"
452,17900,17043,17466,41,0.92,0.976,0.9470000000000001,18,Magic,40,698768,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.521696e+04
676    1.576478e+04
677    1.573331e+04
678    1.529076e+04
679    1.579637e+04
680    1.595625e+04
681    1.573331e+04
682    1.576478e+04
683    1.585993e+04
684    1.574903e+04
685    1.585993e+04
686    1.582809e+04
687    1.589191e+04
688    1.576478e+04
689    1.673543e+04
690    1.567075e+04
691    1.734299e+04
692    1.848157e+04
693    1.680680e+04
694    1.881238e+04
695    1.675321e+04
696    1.715427e+04
697    1.728594e+04
698    1.675321e+04
699    2.177455e+04
700    1.850326e+04
701    1.863449e+04
702    1.850326e+04
703    2.060755e+04
704    2.044718e+04
Name: pctcap_home_attend, dtype: float64"
453,17702,16968,17331,41,0.922,0.987,0.953,19,Pelicans,40,695727,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.515000e+04
676    1.569540e+04
677    1.566407e+04
678    1.522347e+04
679    1.572685e+04
680    1.588603e+04
681    1.566407e+04
682    1.569540e+04
683    1.579014e+04
684    1.567972e+04
685    1.579014e+04
686    1.575843e+04
687    1.582198e+04
688    1.569540e+04
689    1.666178e+04
690    1.560179e+04
691    1.726667e+04
692    1.840023e+04
693    1.673284e+04
694    1.872959e+04
695    1.667949e+04
696    1.707878e+04
697    1.720987e+04
698    1.667949e+04
699    2.167873e+04
700    1.842183e+04
701    1.855248e+04
702    1.842183e+04
703    2.051686e+04
704    2.035720e+04
Name: pctcap_home_attend, dtype: float64"
454,17303,16748,17025,41,0.8959999999999999,0.894,0.895,20,Hawks,41,686688,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.495357e+04
676    1.549190e+04
677    1.546098e+04
678    1.502609e+04
679    1.552295e+04
680    1.568006e+04
681    1.546098e+04
682    1.549190e+04
683    1.558541e+04
684    1.547642e+04
685    1.558541e+04
686    1.555412e+04
687    1.561683e+04
688    1.549190e+04
689    1.644575e+04
690    1.539950e+04
691    1.704279e+04
692    1.816166e+04
693    1.651588e+04
694    1.848675e+04
695    1.646323e+04
696    1.685734e+04
697    1.698673e+04
698    1.646323e+04
699    2.139765e+04
700    1.818298e+04
701    1.831194e+04
702    1.818298e+04
703    2.025085e+04
704    2.009326e+04
Name: pctcap_home_attend, dtype: float64"
455,17157,16612,16884,41,0.887,0.8240000000000001,0.8540000000000001,21,Wizards,41,681117,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.483214e+04
676    1.536610e+04
677    1.533543e+04
678    1.490407e+04
679    1.539689e+04
680    1.555273e+04
681    1.533543e+04
682    1.536610e+04
683    1.545885e+04
684    1.535075e+04
685    1.545885e+04
686    1.542781e+04
687    1.549002e+04
688    1.536610e+04
689    1.631221e+04
690    1.527445e+04
691    1.690440e+04
692    1.801419e+04
693    1.638177e+04
694    1.833663e+04
695    1.632954e+04
696    1.672046e+04
697    1.684879e+04
698    1.632954e+04
699    2.122390e+04
700    1.803533e+04
701    1.816324e+04
702    1.803533e+04
703    2.008641e+04
704    1.993009e+04
Name: pctcap_home_attend, dtype: float64"
456,17202,16170,16692,40,0.899,0.848,0.8740000000000001,22,Clippers,41,646830,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.443750e+04
676    1.495725e+04
677    1.492740e+04
678    1.450752e+04
679    1.498722e+04
680    1.513892e+04
681    1.492740e+04
682    1.495725e+04
683    1.504754e+04
684    1.494231e+04
685    1.504754e+04
686    1.501732e+04
687    1.507787e+04
688    1.495725e+04
689    1.587818e+04
690    1.486804e+04
691    1.645462e+04
692    1.753488e+04
693    1.594590e+04
694    1.784875e+04
695    1.589506e+04
696    1.627557e+04
697    1.640049e+04
698    1.589506e+04
699    2.065919e+04
700    1.755546e+04
701    1.767996e+04
702    1.755546e+04
703    1.955196e+04
704    1.939981e+04
Name: pctcap_home_attend, dtype: float64"
457,17358,15802,16570,41,0.895,0.797,0.845,23,76ers,40,647898,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.410893e+04
676    1.461685e+04
677    1.458767e+04
678    1.417735e+04
679    1.464614e+04
680    1.479438e+04
681    1.458767e+04
682    1.461685e+04
683    1.470508e+04
684    1.460225e+04
685    1.470508e+04
686    1.467555e+04
687    1.473473e+04
688    1.461685e+04
689    1.551683e+04
690    1.452967e+04
691    1.608014e+04
692    1.713581e+04
693    1.558300e+04
694    1.744254e+04
695    1.553332e+04
696    1.590517e+04
697    1.602725e+04
698    1.553332e+04
699    2.018902e+04
700    1.715593e+04
701    1.727760e+04
702    1.715593e+04
703    1.910699e+04
704    1.895830e+04
Name: pctcap_home_attend, dtype: float64"
458,16947,15389,16168,41,0.873,0.8220000000000001,0.848,24,Bucks,41,630976,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.374018e+04
676    1.423483e+04
677    1.420641e+04
678    1.380681e+04
679    1.426335e+04
680    1.440772e+04
681    1.420641e+04
682    1.423483e+04
683    1.432075e+04
684    1.422060e+04
685    1.432075e+04
686    1.429199e+04
687    1.434962e+04
688    1.423483e+04
689    1.511128e+04
690    1.414993e+04
691    1.565987e+04
692    1.668795e+04
693    1.517572e+04
694    1.698666e+04
695    1.512734e+04
696    1.548947e+04
697    1.560836e+04
698    1.512734e+04
699    1.966136e+04
700    1.670754e+04
701    1.682603e+04
702    1.670754e+04
703    1.860761e+04
704    1.846281e+04
Name: pctcap_home_attend, dtype: float64"
459,17586,15147,16367,41,0.91,0.758,0.833,25,Nets,41,621062,82,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.352411e+04
676    1.401098e+04
677    1.398301e+04
678    1.358969e+04
679    1.403905e+04
680    1.418115e+04
681    1.398301e+04
682    1.401098e+04
683    1.409555e+04
684    1.399698e+04
685    1.409555e+04
686    1.406724e+04
687    1.412397e+04
688    1.401098e+04
689    1.487365e+04
690    1.392741e+04
691    1.541361e+04
692    1.642553e+04
693    1.493707e+04
694    1.671954e+04
695    1.488945e+04
696    1.524589e+04
697    1.536291e+04
698    1.488945e+04
699    1.935218e+04
700    1.644481e+04
701    1.656144e+04
702    1.644481e+04
703    1.831500e+04
704    1.817247e+04
Name: pctcap_home_attend, dtype: float64"
460,17310,14526,15935,40,0.895,0.763,0.83,26,Hornets,41,581049,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.296964e+04
676    1.343655e+04
677    1.340973e+04
678    1.303254e+04
679    1.346348e+04
680    1.359975e+04
681    1.340973e+04
682    1.343655e+04
683    1.351766e+04
684    1.342313e+04
685    1.351766e+04
686    1.349051e+04
687    1.354491e+04
688    1.343655e+04
689    1.426385e+04
690    1.335641e+04
691    1.478168e+04
692    1.575211e+04
693    1.432468e+04
694    1.603407e+04
695    1.427901e+04
696    1.462084e+04
697    1.473306e+04
698    1.427901e+04
699    1.855877e+04
700    1.577060e+04
701    1.588245e+04
702    1.577060e+04
703    1.756412e+04
704    1.742743e+04
Name: pctcap_home_attend, dtype: float64"
461,16845,14505,15661,41,0.8809999999999999,0.7490000000000001,0.8140000000000001,27,Timberwolves,40,594743,81,2009,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.295089e+04
676    1.341712e+04
677    1.339034e+04
678    1.301370e+04
679    1.344401e+04
680    1.358009e+04
681    1.339034e+04
682    1.341712e+04
683    1.349811e+04
684    1.340372e+04
685    1.349811e+04
686    1.347101e+04
687    1.352533e+04
688    1.341712e+04
689    1.424323e+04
690    1.333710e+04
691    1.476031e+04
692    1.572934e+04
693    1.430397e+04
694    1.601089e+04
695    1.425837e+04
696    1.459970e+04
697    1.471176e+04
698    1.425837e+04
699    1.853194e+04
700    1.574780e+04
701    1.585949e+04
702    1.574780e+04
703    1.753873e+04
704    1.740224e+04
Name: pctcap_home_attend, dtype: float64"
