,avg_away_attend,avg_home_attend,avg_overall_attend,home_games,pctcap_away_attend,pctcap_home_attend,pctcap_overall_attend,rank,team_name,total_away_attend,total_home_attend,total_overall_attend,year,est_cap_home
506,17468.0,16042.0,16755.0,41,0.956,0.8590000000000001,0.907,22,Carolina,41,657747,82,2012,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.533060e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     6.182854e+02
           ...     
635    1.345317e+04
636    1.482403e+04
637    1.483885e+04
638    1.346538e+04
639    1.380358e+04
640    1.476502e+04
641    3.619232e+02
642    1.483885e+04
643    1.397255e+04
644    1.528203e+04
645    1.515715e+04
646    1.483885e+04
647    1.508013e+04
648    1.482403e+04
649    1.560342e+04
650    1.518818e+04
651    1.482403e+04
652    1.483885e+04
653    1.488350e+04
654    1.479447e+04
655    1.697809e+04
656    1.599014e+04
657    1.697809e+04
658    1.380358e+04
659    1.800831e+04
660    1.729470e+04
661    1.682409e+04
662    1.789970e+04
663    1.939719e+04
664    2.355373e+04
Name: pctcap_home_attend, dtype: float64"
507,17557.0,15498.0,16527.0,41,0.961,0.861,0.9109999999999999,23,Colorado,41,635440,82,2012,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.413250e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.973188e+02
           ...     
635    1.299696e+04
636    1.432133e+04
637    1.433565e+04
638    1.300876e+04
639    1.333549e+04
640    1.426433e+04
641    3.496500e+02
642    1.433565e+04
643    1.349873e+04
644    1.476380e+04
645    1.464316e+04
646    1.433565e+04
647    1.456875e+04
648    1.432133e+04
649    1.507429e+04
650    1.467313e+04
651    1.432133e+04
652    1.433565e+04
653    1.437879e+04
654    1.429277e+04
655    1.640235e+04
656    1.544790e+04
657    1.640235e+04
658    1.333549e+04
659    1.739763e+04
660    1.670822e+04
661    1.625357e+04
662    1.729270e+04
663    1.873941e+04
664    2.275500e+04
Name: pctcap_home_attend, dtype: float64"
508,17532.0,15396.0,16464.0,41,0.9570000000000001,0.8740000000000001,0.9159999999999999,24,New Jersey,41,631258,82,2012,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.390786e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.933875e+02
           ...     
635    1.291142e+04
636    1.422707e+04
637    1.424130e+04
638    1.292314e+04
639    1.324772e+04
640    1.417045e+04
641    3.473488e+02
642    1.424130e+04
643    1.340989e+04
644    1.466663e+04
645    1.454678e+04
646    1.424130e+04
647    1.447287e+04
648    1.422707e+04
649    1.497508e+04
650    1.457656e+04
651    1.422707e+04
652    1.424130e+04
653    1.428415e+04
654    1.419870e+04
655    1.629439e+04
656    1.534623e+04
657    1.629439e+04
658    1.324772e+04
659    1.728313e+04
660    1.659825e+04
661    1.614660e+04
662    1.717889e+04
663    1.861608e+04
664    2.260524e+04
Name: pctcap_home_attend, dtype: float64"
509,17835.0,15004.0,16419.0,41,0.958,1.0,0.977,25,Winnipeg,41,615164,82,2012,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.304452e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.782792e+02
           ...     
635    1.258268e+04
636    1.386484e+04
637    1.387870e+04
638    1.259410e+04
639    1.291042e+04
640    1.380965e+04
641    3.385049e+02
642    1.387870e+04
643    1.306846e+04
644    1.429320e+04
645    1.417640e+04
646    1.387870e+04
647    1.410437e+04
648    1.386484e+04
649    1.459380e+04
650    1.420542e+04
651    1.386484e+04
652    1.387870e+04
653    1.392046e+04
654    1.383719e+04
655    1.587952e+04
656    1.495550e+04
657    1.587952e+04
658    1.291042e+04
659    1.684308e+04
660    1.617564e+04
661    1.573549e+04
662    1.674150e+04
663    1.814209e+04
664    2.202968e+04
Name: pctcap_home_attend, dtype: float64"
510,16932.0,14760.0,15846.0,41,0.935,0.8640000000000001,0.9,26,Anaheim,41,605171,82,2012,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.250714e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.688750e+02
           ...     
635    1.237806e+04
636    1.363936e+04
637    1.365300e+04
638    1.238929e+04
639    1.270047e+04
640    1.358507e+04
641    3.330000e+02
642    1.365300e+04
643    1.285593e+04
644    1.406076e+04
645    1.394586e+04
646    1.365300e+04
647    1.387500e+04
648    1.363936e+04
649    1.435647e+04
650    1.397441e+04
651    1.363936e+04
652    1.365300e+04
653    1.369408e+04
654    1.361216e+04
655    1.562128e+04
656    1.471228e+04
657    1.562128e+04
658    1.270047e+04
659    1.656917e+04
660    1.591259e+04
661    1.547959e+04
662    1.646924e+04
663    1.784706e+04
664    2.167143e+04
Name: pctcap_home_attend, dtype: float64"
511,17587.0,14660.0,16123.0,41,0.9520000000000001,0.8079999999999999,0.88,27,Columbus,41,601061,82,2012,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.228690e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.650208e+02
           ...     
635    1.229420e+04
636    1.354695e+04
637    1.356050e+04
638    1.230535e+04
639    1.261442e+04
640    1.349303e+04
641    3.307439e+02
642    1.356050e+04
643    1.276883e+04
644    1.396550e+04
645    1.385138e+04
646    1.356050e+04
647    1.378100e+04
648    1.354695e+04
649    1.425920e+04
650    1.387973e+04
651    1.354695e+04
652    1.356050e+04
653    1.360130e+04
654    1.351994e+04
655    1.551545e+04
656    1.461261e+04
657    1.551545e+04
658    1.261442e+04
659    1.645692e+04
660    1.580478e+04
661    1.537472e+04
662    1.635766e+04
663    1.772614e+04
664    2.152460e+04
Name: pctcap_home_attend, dtype: float64"
512,16700.0,14226.0,15463.0,41,0.922,0.768,0.8440000000000001,28,Dallas,41,583306,82,2012,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.133107e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.482938e+02
           ...     
635    1.193024e+04
636    1.314590e+04
637    1.315905e+04
638    1.194106e+04
639    1.224098e+04
640    1.309358e+04
641    3.209524e+02
642    1.315905e+04
643    1.239082e+04
644    1.355206e+04
645    1.344132e+04
646    1.315905e+04
647    1.337302e+04
648    1.314590e+04
649    1.383707e+04
650    1.346883e+04
651    1.314590e+04
652    1.315905e+04
653    1.319865e+04
654    1.311969e+04
655    1.505612e+04
656    1.418001e+04
657    1.505612e+04
658    1.224098e+04
659    1.596972e+04
660    1.533689e+04
661    1.491956e+04
662    1.587340e+04
663    1.720137e+04
664    2.088738e+04
Name: pctcap_home_attend, dtype: float64"
513,17629.0,13191.0,15410.0,41,0.955,0.813,0.888,29,NY Islanders,41,540838,82,2012,"0               inf
1               inf
2               inf
3               inf
4               inf
5      2.905161e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.084031e+02
           ...     
635    1.106226e+04
636    1.218949e+04
637    1.220168e+04
638    1.107230e+04
639    1.135040e+04
640    1.214097e+04
641    2.976018e+02
642    1.220168e+04
643    1.148934e+04
644    1.256609e+04
645    1.246341e+04
646    1.220168e+04
647    1.240008e+04
648    1.218949e+04
649    1.283036e+04
650    1.248892e+04
651    1.218949e+04
652    1.220168e+04
653    1.223839e+04
654    1.216518e+04
655    1.396073e+04
656    1.314836e+04
657    1.396073e+04
658    1.135040e+04
659    1.480786e+04
660    1.422107e+04
661    1.383410e+04
662    1.471855e+04
663    1.594990e+04
664    1.936774e+04
Name: pctcap_home_attend, dtype: float64"
514,17055.0,12420.0,14737.0,41,0.9329999999999999,0.725,0.8320000000000001,30,Arizona,41,509241,82,2012,"0               inf
1               inf
2               inf
3               inf
4               inf
5      2.735357e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     4.786875e+02
           ...     
635    1.041568e+04
636    1.147702e+04
637    1.148850e+04
638    1.042514e+04
639    1.068698e+04
640    1.143134e+04
641    2.802073e+02
642    1.148850e+04
643    1.081780e+04
644    1.183162e+04
645    1.173493e+04
646    1.148850e+04
647    1.167530e+04
648    1.147702e+04
649    1.208044e+04
650    1.175896e+04
651    1.147702e+04
652    1.148850e+04
653    1.152307e+04
654    1.145414e+04
655    1.314474e+04
656    1.237985e+04
657    1.314474e+04
658    1.068698e+04
659    1.394235e+04
660    1.338986e+04
661    1.302551e+04
662    1.385826e+04
663    1.501765e+04
664    1.823571e+04
Name: pctcap_home_attend, dtype: float64"
515,18162.0,21775.0,19969.0,24,0.995,1.104,1.052,1,Chicago,24,522619,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.795685e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     8.392448e+02
           ...     
635    1.826099e+04
636    2.012175e+04
637    2.014188e+04
638    1.827756e+04
639    1.873663e+04
640    2.004167e+04
641    4.912652e+02
642    2.014188e+04
643    1.896598e+04
644    2.074343e+04
645    2.057393e+04
646    2.014188e+04
647    2.046939e+04
648    2.012175e+04
649    2.117968e+04
650    2.061604e+04
651    2.012175e+04
652    2.014188e+04
653    2.020248e+04
654    2.008163e+04
655    2.304562e+04
656    2.170461e+04
657    2.304562e+04
658    1.873663e+04
659    2.444402e+04
660    2.347538e+04
661    2.283659e+04
662    2.429659e+04
663    2.632925e+04
664    3.197123e+04
Name: pctcap_home_attend, dtype: float64"
516,17646.0,21273.0,19459.0,24,0.976,1.0,0.9890000000000001,2,Montreal,24,510552,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.685125e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     8.198969e+02
           ...     
635    1.784000e+04
636    1.965787e+04
637    1.967753e+04
638    1.785619e+04
639    1.830467e+04
640    1.957963e+04
641    4.799396e+02
642    1.967753e+04
643    1.852874e+04
644    2.026522e+04
645    2.009962e+04
646    1.967753e+04
647    1.999748e+04
648    1.965787e+04
649    2.069140e+04
650    2.014076e+04
651    1.965787e+04
652    1.967753e+04
653    1.973674e+04
654    1.961867e+04
655    2.251433e+04
656    2.120423e+04
657    2.251433e+04
658    1.830467e+04
659    2.388049e+04
660    2.293418e+04
661    2.231012e+04
662    2.373646e+04
663    2.572225e+04
664    3.123417e+04
Name: pctcap_home_attend, dtype: float64"
517,18388.0,20066.0,19227.0,24,1.012,1.0,1.006,3,Detroit,24,481584,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.419298e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.733771e+02
           ...     
635    1.682779e+04
636    1.854251e+04
637    1.856105e+04
638    1.684306e+04
639    1.726609e+04
640    1.846871e+04
641    4.527085e+02
642    1.856105e+04
643    1.747745e+04
644    1.911540e+04
645    1.895919e+04
646    1.856105e+04
647    1.886286e+04
648    1.854251e+04
649    1.951740e+04
650    1.899800e+04
651    1.854251e+04
652    1.856105e+04
653    1.861690e+04
654    1.850553e+04
655    2.123690e+04
656    2.000113e+04
657    2.123690e+04
658    1.726609e+04
659    2.252555e+04
660    2.163293e+04
661    2.104427e+04
662    2.238969e+04
663    2.426281e+04
664    2.946198e+04
Name: pctcap_home_attend, dtype: float64"
518,18181.0,19786.0,18983.0,24,1.005,1.013,1.0090000000000001,4,Philadelphia,24,474878,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.357631e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.625854e+02
           ...     
635    1.659297e+04
636    1.828377e+04
637    1.830205e+04
638    1.660803e+04
639    1.702516e+04
640    1.821100e+04
641    4.463915e+02
642    1.830205e+04
643    1.723357e+04
644    1.884866e+04
645    1.869464e+04
646    1.830205e+04
647    1.859964e+04
648    1.828377e+04
649    1.924506e+04
650    1.873291e+04
651    1.828377e+04
652    1.830205e+04
653    1.835712e+04
654    1.824731e+04
655    2.094056e+04
656    1.972204e+04
657    2.094056e+04
658    1.702516e+04
659    2.221123e+04
660    2.133106e+04
661    2.075062e+04
662    2.207726e+04
663    2.392425e+04
664    2.905087e+04
Name: pctcap_home_attend, dtype: float64"
519,18027.0,19426.0,18726.0,24,0.9890000000000001,1.032,1.011,5,Toronto,24,466229,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.278345e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.487104e+02
           ...     
635    1.629107e+04
636    1.795110e+04
637    1.796905e+04
638    1.630585e+04
639    1.671540e+04
640    1.787965e+04
641    4.382695e+02
642    1.796905e+04
643    1.692001e+04
644    1.850572e+04
645    1.835449e+04
646    1.796905e+04
647    1.826123e+04
648    1.795110e+04
649    1.889490e+04
650    1.839207e+04
651    1.795110e+04
652    1.796905e+04
653    1.802312e+04
654    1.791530e+04
655    2.055955e+04
656    1.936320e+04
657    2.055955e+04
658    1.671540e+04
659    2.180710e+04
660    2.094295e+04
661    2.037307e+04
662    2.167557e+04
663    2.348895e+04
664    2.852230e+04
Name: pctcap_home_attend, dtype: float64"
520,17719.0,19408.0,18564.0,24,0.971,1.013,0.993,6,Ottawa,24,465801,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.274381e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.480167e+02
           ...     
635    1.627597e+04
636    1.793447e+04
637    1.795240e+04
638    1.629074e+04
639    1.669991e+04
640    1.786308e+04
641    4.378634e+02
642    1.795240e+04
643    1.690433e+04
644    1.848857e+04
645    1.833749e+04
646    1.795240e+04
647    1.824431e+04
648    1.793447e+04
649    1.887739e+04
650    1.837503e+04
651    1.793447e+04
652    1.795240e+04
653    1.800642e+04
654    1.789870e+04
655    2.054050e+04
656    1.934526e+04
657    2.054050e+04
658    1.669991e+04
659    2.178689e+04
660    2.092354e+04
661    2.035420e+04
662    2.165549e+04
663    2.346719e+04
664    2.849587e+04
Name: pctcap_home_attend, dtype: float64"
521,16688.0,19289.0,17988.0,24,0.917,1.0,0.96,7,Calgary,24,462936,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.248173e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.434302e+02
           ...     
635    1.617618e+04
636    1.782450e+04
637    1.784233e+04
638    1.619086e+04
639    1.659751e+04
640    1.775356e+04
641    4.351787e+02
642    1.784233e+04
643    1.680068e+04
644    1.837521e+04
645    1.822505e+04
646    1.784233e+04
647    1.813244e+04
648    1.782450e+04
649    1.876165e+04
650    1.826236e+04
651    1.782450e+04
652    1.784233e+04
653    1.789601e+04
654    1.778896e+04
655    2.041456e+04
656    1.922664e+04
657    2.041456e+04
658    1.659751e+04
659    2.165331e+04
660    2.079525e+04
661    2.022939e+04
662    2.152271e+04
663    2.332330e+04
664    2.832115e+04
Name: pctcap_home_attend, dtype: float64"
522,17553.0,19055.0,18304.0,24,0.982,0.992,0.987,8,Tampa Bay,24,457337,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.196637e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.344115e+02
           ...     
635    1.597994e+04
636    1.760827e+04
637    1.762588e+04
638    1.599444e+04
639    1.639616e+04
640    1.753818e+04
641    4.298994e+02
642    1.762588e+04
643    1.659687e+04
644    1.815229e+04
645    1.800396e+04
646    1.762588e+04
647    1.791247e+04
648    1.760827e+04
649    1.853404e+04
650    1.804081e+04
651    1.760827e+04
652    1.762588e+04
653    1.767891e+04
654    1.757316e+04
655    2.016691e+04
656    1.899340e+04
657    2.016691e+04
658    1.639616e+04
659    2.139062e+04
660    2.054298e+04
661    1.998399e+04
662    2.126161e+04
663    2.304036e+04
664    2.797758e+04
Name: pctcap_home_attend, dtype: float64"
523,17375.0,18970.0,18172.0,24,0.9390000000000001,0.995,0.9670000000000001,9,Buffalo,24,455290,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.177917e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.311354e+02
           ...     
635    1.590866e+04
636    1.752972e+04
637    1.754725e+04
638    1.592309e+04
639    1.632302e+04
640    1.745995e+04
641    4.279817e+02
642    1.754725e+04
643    1.652283e+04
644    1.807132e+04
645    1.792365e+04
646    1.754725e+04
647    1.783257e+04
648    1.752972e+04
649    1.845137e+04
650    1.796034e+04
651    1.752972e+04
652    1.754725e+04
653    1.760005e+04
654    1.749477e+04
655    2.007695e+04
656    1.890867e+04
657    2.007695e+04
658    1.632302e+04
659    2.129521e+04
660    2.045134e+04
661    1.989484e+04
662    2.116677e+04
663    2.293758e+04
664    2.785278e+04
Name: pctcap_home_attend, dtype: float64"
524,17430.0,18947.0,18188.0,24,0.966,1.002,0.9840000000000001,10,Vancouver,24,454740,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.172851e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.302490e+02
           ...     
635    1.588937e+04
636    1.750847e+04
637    1.752598e+04
638    1.590379e+04
639    1.630323e+04
640    1.743878e+04
641    4.274628e+02
642    1.752598e+04
643    1.650280e+04
644    1.804941e+04
645    1.790192e+04
646    1.752598e+04
647    1.781095e+04
648    1.750847e+04
649    1.842900e+04
650    1.793856e+04
651    1.750847e+04
652    1.752598e+04
653    1.757871e+04
654    1.747355e+04
655    2.005260e+04
656    1.888575e+04
657    2.005260e+04
658    1.630323e+04
659    2.126939e+04
660    2.042654e+04
661    1.987072e+04
662    2.114110e+04
663    2.290977e+04
664    2.781901e+04
Name: pctcap_home_attend, dtype: float64"
525,17257.0,18794.0,18025.0,24,0.9440000000000001,1.047,0.995,11,Minnesota,24,451075,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.139155e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.243521e+02
           ...     
635    1.576106e+04
636    1.736708e+04
637    1.738445e+04
638    1.577536e+04
639    1.617158e+04
640    1.729796e+04
641    4.240110e+02
642    1.738445e+04
643    1.636954e+04
644    1.790366e+04
645    1.775735e+04
646    1.738445e+04
647    1.766712e+04
648    1.736708e+04
649    1.828018e+04
650    1.779371e+04
651    1.736708e+04
652    1.738445e+04
653    1.743676e+04
654    1.733245e+04
655    1.989068e+04
656    1.873324e+04
657    1.989068e+04
658    1.617158e+04
659    2.109763e+04
660    2.026160e+04
661    1.971026e+04
662    2.097039e+04
663    2.272477e+04
664    2.759437e+04
Name: pctcap_home_attend, dtype: float64"
526,17859.0,18648.0,18253.0,24,0.9940000000000001,1.014,1.004,12,Pittsburgh,24,447560,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.107000e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.187250e+02
           ...     
635    1.563862e+04
636    1.723217e+04
637    1.724940e+04
638    1.565281e+04
639    1.604595e+04
640    1.716358e+04
641    4.207171e+02
642    1.724940e+04
643    1.624237e+04
644    1.776457e+04
645    1.761941e+04
646    1.724940e+04
647    1.752988e+04
648    1.723217e+04
649    1.813817e+04
650    1.765548e+04
651    1.723217e+04
652    1.724940e+04
653    1.730130e+04
654    1.719781e+04
655    1.973616e+04
656    1.858772e+04
657    1.973616e+04
658    1.604595e+04
659    2.093374e+04
660    2.010420e+04
661    1.955714e+04
662    2.080748e+04
663    2.254824e+04
664    2.738000e+04
Name: pctcap_home_attend, dtype: float64"
527,17461.0,18178.0,17820.0,24,0.9590000000000001,1.003,0.981,13,Los Angeles,24,436295,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.003488e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.006104e+02
           ...     
635    1.524447e+04
636    1.679785e+04
637    1.681465e+04
638    1.525830e+04
639    1.564153e+04
640    1.673100e+04
641    4.101134e+02
642    1.681465e+04
643    1.583300e+04
644    1.731684e+04
645    1.717533e+04
646    1.681465e+04
647    1.708806e+04
648    1.679785e+04
649    1.768102e+04
650    1.721049e+04
651    1.679785e+04
652    1.681465e+04
653    1.686525e+04
654    1.676436e+04
655    1.923873e+04
656    1.811923e+04
657    1.923873e+04
658    1.564153e+04
659    2.040613e+04
660    1.959749e+04
661    1.906423e+04
662    2.028305e+04
663    2.197993e+04
664    2.668992e+04
Name: pctcap_home_attend, dtype: float64"
528,17937.0,17734.0,17836.0,24,0.9890000000000001,0.958,0.9740000000000001,14,Washington,24,425638,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.905702e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     6.834979e+02
           ...     
635    1.487212e+04
636    1.638756e+04
637    1.640395e+04
638    1.488562e+04
639    1.525949e+04
640    1.632234e+04
641    4.000963e+02
642    1.640395e+04
643    1.544628e+04
644    1.689387e+04
645    1.675582e+04
646    1.640395e+04
647    1.667068e+04
648    1.638756e+04
649    1.724916e+04
650    1.679012e+04
651    1.638756e+04
652    1.640395e+04
653    1.645331e+04
654    1.635489e+04
655    1.876882e+04
656    1.767667e+04
657    1.876882e+04
658    1.525949e+04
659    1.990771e+04
660    1.911882e+04
661    1.859858e+04
662    1.978764e+04
663    2.144307e+04
664    2.603802e+04
Name: pctcap_home_attend, dtype: float64"
529,18445.0,17565.0,18005.0,24,0.9990000000000001,1.0,0.9990000000000001,15,Boston,24,421560,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.868482e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     6.769844e+02
           ...     
635    1.473039e+04
636    1.623139e+04
637    1.624762e+04
638    1.474376e+04
639    1.511407e+04
640    1.616679e+04
641    3.962835e+02
642    1.624762e+04
643    1.529908e+04
644    1.673288e+04
645    1.659614e+04
646    1.624762e+04
647    1.651181e+04
648    1.623139e+04
649    1.708478e+04
650    1.663012e+04
651    1.623139e+04
652    1.624762e+04
653    1.629651e+04
654    1.619903e+04
655    1.858996e+04
656    1.750822e+04
657    1.858996e+04
658    1.511407e+04
659    1.971799e+04
660    1.893663e+04
661    1.842134e+04
662    1.959907e+04
663    2.123873e+04
664    2.578988e+04
Name: pctcap_home_attend, dtype: float64"
530,17175.0,17561.0,17368.0,24,0.9420000000000001,1.0,0.971,16,San Jose,24,421472,48,2013,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.867601e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     6.768302e+02
           ...     
635    1.472704e+04
636    1.622770e+04
637    1.624393e+04
638    1.474040e+04
639    1.511063e+04
640    1.616311e+04
641    3.961933e+02
642    1.624393e+04
643    1.529560e+04
644    1.672907e+04
645    1.659236e+04
646    1.624393e+04
647    1.650805e+04
648    1.622770e+04
649    1.708089e+04
650    1.662633e+04
651    1.622770e+04
652    1.624393e+04
653    1.629280e+04
654    1.619534e+04
655    1.858573e+04
656    1.750423e+04
657    1.858573e+04
658    1.511063e+04
659    1.971350e+04
660    1.893231e+04
661    1.841715e+04
662    1.959460e+04
663    2.123389e+04
664    2.578401e+04
Name: pctcap_home_attend, dtype: float64"
